call_id,ticker,call_date,alpha,beta,r2,abnormal_ret_1d,abnormal_vol_1d,abnormal_ret_3d,abnormal_vol_3d,abnormal_ret_7d,abnormal_vol_7d
FCPT_20170504,FCPT,2017-05-04,0.0005046142295115891,0.10379902712806821,0.07550979271439838,0.004559011469708111,0.004559011469708111,0.006355389537532164,0.006355389537532164,0.0018928871254540454,0.0018928871254540454
FTK_20170504,FTK,2017-05-04,0.00035323451039976245,0.16966328225293778,0.02834341169588483,0.006307453569062668,0.006307453569062668,0.0007537188634504793,0.0007537188634504793,-0.012294985853745513,0.012294985853745513
GFF_20170504,GFF,2017-05-04,-1.7314026508081365e-09,1.000000654454235,0.9999999982057113,1.487971352976021e-07,1.487971352976021e-07,7.358568924903939e-07,7.358568924903939e-07,8.353363002924926e-08,8.353363002924926e-08
HCI_20170504,HCI,2017-05-04,0.00044807183138686655,0.23195735659003341,0.23355350017719978,0.0006809196343419078,0.0006809196343419078,0.0038192858781251355,0.0038192858781251355,0.002803478435220359,0.002803478435220359
ILG_20170504,ILG,2017-05-04,0.0010900021941541611,1.0920968410589396,0.2408470862769202,0.0029930548179257126,0.0029930548179257126,0.0443526584838893,0.0443526584838893,0.060878475038466016,0.060878475038466016
IT_20170504,IT,2017-05-04,-1.3689852285635185e-09,1.0000002890238604,0.9999999970490123,1.4860390133816966e-07,1.4860390133816966e-07,2.5718749862809528e-09,2.5718749862809528e-09,2.2931430069061758e-07,2.2931430069061758e-07
LAMR_20170504,LAMR,2017-05-04,-6.699468870840304e-06,0.781136874057971,0.12471195898612483,-0.007439807901908441,0.007439807901908441,0.006269567114605384,0.006269567114605384,-0.01079238121222981,0.01079238121222981
LQDT_20170504,LQDT,2017-05-04,-0.0008127109632721012,1.3285623171510512,0.07818157944449546,-0.007283323634281036,0.007283323634281036,-0.02995569493465402,0.02995569493465402,-0.12008167505981927,0.12008167505981927
LYV_20170504,LYV,2017-05-04,-2.925805223964739e-09,1.0000037467071856,0.9999999971969569,7.222727366564853e-08,7.222727366564853e-08,-3.767711697343914e-07,3.767711697343914e-07,8.73013692062163e-08,8.73013692062163e-08
MDU_20170504,MDU,2017-05-04,-2.1620223179027315e-09,0.9999934263045519,0.9999999958846202,2.3158760025865713e-07,2.3158760025865713e-07,4.074942463170618e-07,4.074942463170618e-07,2.4944603356600193e-07,2.4944603356600193e-07
MED_20170504,MED,2017-05-04,0.0002786229436623471,0.19190399468587438,0.1910046863483653,-0.0009775193782471572,0.0009775193782471572,-0.004501247075234976,0.004501247075234976,-0.0032315192872542724,0.0032315192872542724
MSCI_20170504,MSCI,2017-05-04,0.0005324129524074631,1.2149844391966034,0.2832319855212175,-0.03962810355010548,0.03962810355010548,-0.03865338454533446,0.03865338454533446,-0.04177790365076517,0.04177790365076517
MUR_20170504,MUR,2017-05-04,0.0006593400134089758,0.11525492905831354,0.2077302522036154,-0.0009080635160957128,0.0009080635160957128,0.0007150908408084041,0.0007150908408084041,-0.0002592219703009954,0.0002592219703009954
ORN_20170504,ORN,2017-05-04,0.0002908422818974797,1.0388332567390794,0.14838567826736904,-0.0015106138085153147,0.0015106138085153147,0.006409947468119942,0.006409947468119942,-0.03570176155639542,0.03570176155639542
PPL_20170504,PPL,2017-05-04,1.3106308509184053e-09,0.9999975308746377,0.9999999974620695,-1.460723125456219e-07,1.460723125456219e-07,8.022347695440255e-08,8.022347695440255e-08,-2.2569809424659954e-07,2.2569809424659954e-07
PRFT_20170504,PRFT,2017-05-04,-5.355654853205627e-05,0.3634571375706771,0.029491205999247632,0.009160449171575553,0.009160449171575553,0.02376312991675413,0.02376312991675413,0.017443355819034286,0.017443355819034286
PWR_20170504,PWR,2017-05-04,0.0006966698905007736,1.7186180910393092,0.30324296871925577,-0.00499755024211007,0.00499755024211007,-0.028052633022339832,0.028052633022339832,-0.08337901414948101,0.08337901414948101
REGN_20170504,REGN,2017-05-04,-0.0008413327114058013,1.081985801112064,0.18985168796423402,0.0012660237767200895,0.0012660237767200895,-0.005350656034335266,0.005350656034335266,0.014653025129197054,0.014653025129197054
RGS_20170504,RGS,2017-05-04,-0.0014894654805937436,0.7791168542669111,0.04569943980321182,-0.13859601891521275,0.13859601891521275,-0.1150358958884039,0.1150358958884039,-0.1311457917845423,0.1311457917845423
SWM_20170504,SWM,2017-05-04,-5.399470344143523e-09,1.0000057234229736,0.9999999977246805,2.9426132584190086e-07,2.9426132584190086e-07,2.843626169809566e-07,2.843626169809566e-07,7.635783309291322e-07,7.635783309291322e-07
UEIC_20170504,UEIC,2017-05-04,-0.0021988460787350592,1.5022077950402688,0.14784079480339216,-0.01800747030624578,0.01800747030624578,0.029221850531668512,0.029221850531668512,0.06602867021240694,0.06602867021240694
VAC_20170504,VAC,2017-05-04,0.0003307371285130536,0.9163802260250898,0.14204161881433422,-0.0007437786916434496,0.0007437786916434496,-0.01970175983601296,0.01970175983601296,-0.019422100694402415,0.019422100694402415
WWE_20170504,WWE,2017-05-04,-0.00027027374932408186,1.432038916036748,0.11583260888505353,0.06561114148888222,0.06561114148888222,0.035426021062356476,0.035426021062356476,0.08402815123734786,0.08402815123734786
GEOS_20170505,GEOS,2017-05-05,-0.0010929527137225662,1.3009217217977214,0.17367751539797452,-0.006950201690626833,0.006950201690626833,-0.00694886940290205,0.00694886940290205,-0.02001765022857112,0.02001765022857112
HE_20170505,HE,2017-05-05,0.0002374590518057148,0.7407413820687547,0.13476743404550356,-0.00017040754644012668,0.00017040754644012668,-0.027395046199281247,0.027395046199281247,-0.03468715348623944,0.03468715348623944
IVR_20170505,IVR,2017-05-05,0.00041332722275076944,0.9972606060508585,0.17920062085533245,0.00509463366850357,0.00509463366850357,-0.027943765816025902,0.027943765816025902,-0.025442632154788706,0.025442632154788706
PRA_20170505,PRA,2017-05-05,0.0007482959649711913,0.918289781572128,0.19775072988130254,0.020657651444305928,0.020657651444305928,-0.014298454801518225,0.014298454801518225,-0.02893628481680198,0.02893628481680198
RUTH_20170505,RUTH,2017-05-05,0.00013827136308718828,0.1500921394867585,0.2750528408458732,0.004417615130286988,0.004417615130286988,0.005389409836520857,0.005389409836520857,0.0057193950224245565,0.0057193950224245565
NWN_20170508,NWN,2017-05-08,-0.0008250341934652796,1.0847490224320855,0.19065676700591677,-0.004905912284666282,0.004905912284666282,0.006828087503255027,0.006828087503255027,0.00165270901696799,0.00165270901696799
SYY_20170508,SYY,2017-05-08,-0.0002434256369826059,1.2402674741042075,0.3291581664328712,-0.0069623677596422975,0.0069623677596422975,-0.014120483082813738,0.014120483082813738,-0.0204634125042593,0.0204634125042593
APEI_20170509,APEI,2017-05-09,0.0008532420891585023,0.09678407024767824,0.14681728176535858,-0.0021566203874279263,0.0021566203874279263,-0.005303172346380553,0.005303172346380553,-0.021859467073055503,0.021859467073055503
DEA_20170509,DEA,2017-05-09,-1.978197395496352e-09,1.000002077641484,0.9999999975973173,-2.164536385582897e-07,2.164536385582897e-07,8.166405653076657e-08,8.166405653076657e-08,1.326825324165625e-07,1.326825324165625e-07
DIOD_20170509,DIOD,2017-05-09,0.0012940407136407272,0.2869769105984253,0.05658959042840962,0.012583180269064251,0.012583180269064251,0.0021938055177655093,0.0021938055177655093,-0.061484297790606275,0.061484297790606275
EBIX_20170509,EBIX,2017-05-09,0.00016545987356431395,1.2093030434585068,0.015390601561432118,-0.020806485735171385,0.020806485735171385,0.08388335390473728,0.08388335390473728,0.07527462202014812,0.07527462202014812
INGN_20170509,INGN,2017-05-09,-3.621336463772301e-09,1.000003731611877,0.9999999971394598,1.536248072262717e-07,1.536248072262717e-07,1.6316174144843237e-07,1.6316174144843237e-07,3.096727992659386e-07,3.096727992659386e-07
LGND_20170509,LGND,2017-05-09,1.8669705096133193e-09,0.9999975714977831,0.9999999965182709,2.161745192367755e-07,2.161745192367755e-07,-2.2910628186213668e-07,2.2910628186213668e-07,-4.855644740900215e-07,4.855644740900215e-07
MDC_20170509,MDC,2017-05-09,0.0009377854667189743,0.04177667862403727,0.06442445987690895,-0.002977631090504804,0.002977631090504804,-0.005401929294028718,0.005401929294028718,-0.022564341735734336,0.022564341735734336
MTSC_20170509,MTSC,2017-05-09,1.1011448677791108e-08,0.9999931575208378,0.9999999972984899,-3.108519286371212e-07,3.108519286371212e-07,-1.8844431347786114e-07,1.8844431347786114e-07,-1.0840099412307187e-07,1.0840099412307187e-07
NWSA_20170509,NWSA,2017-05-09,-0.0004189061203896379,1.2472426312424783,0.20408356014868834,0.026583589045532232,0.026583589045532232,-0.005142037019473804,0.005142037019473804,0.013750998210886814,0.013750998210886814
PAHC_20170509,PAHC,2017-05-09,0.0013856502642211493,1.283125738386437,0.11892084846087517,0.07181867883116808,0.07181867883116808,0.11043580371926771,0.11043580371926771,0.1441802932165774,0.1441802932165774
QNST_20170509,QNST,2017-05-09,-0.0015603977314601807,1.515572575192051,0.3668377382131924,0.0027130293459737224,0.0027130293459737224,0.003940636955635406,0.003940636955635406,0.01893642144166259,0.01893642144166259
SEDG_20170509,SEDG,2017-05-09,-0.00034322489236685185,0.6821023472766314,0.09887797339658538,-0.0033297588575241254,0.0033297588575241254,-0.008064483439778423,0.008064483439778423,0.04226838517232176,0.04226838517232176
SEE_20170509,SEE,2017-05-09,-0.0016670563638886216,3.2691649366589433,0.1706867768898488,-0.024633088051672875,0.024633088051672875,-0.028048703603130568,0.028048703603130568,-0.005323709823848978,0.005323709823848978
SRE_20170509,SRE,2017-05-09,7.905369885184005e-10,1.0000015922431913,0.9999999973104075,-2.1939818197673575e-07,2.1939818197673575e-07,-4.403835550803722e-07,4.403835550803722e-07,-2.741632139600112e-07,2.741632139600112e-07
XOXO_20170509,XOXO,2017-05-09,-1.5055073238415262e-09,1.0000039645727015,0.9999999978184564,2.2548419037764396e-07,2.2548419037764396e-07,8.226317044961531e-08,8.226317044961531e-08,-7.144029388710376e-08,7.144029388710376e-08
ZBRA_20170509,ZBRA,2017-05-09,-0.00022379904520552932,1.2145744479500378,0.22286360467475774,-0.0004056259230136041,0.0004056259230136041,-0.01301473054498865,0.01301473054498865,-0.005222293328772104,0.005222293328772104
MYL_20170510,MYL,2017-05-10,-1.0712704871405562e-08,1.0000073746715157,0.9999999963486861,-1.4951352731405743e-07,1.4951352731405743e-07,-2.773580694520432e-08,2.773580694520432e-08,3.0309212419650945e-07,3.0309212419650945e-07
SWX_20170510,SWX,2017-05-10,-0.00036320487034835556,1.0888471369825985,0.2166633950803694,0.0028821349103726906,0.0028821349103726906,-0.001746095593467313,0.001746095593467313,-0.020645569775750116,0.020645569775750116
TISI_20170510,TISI,2017-05-10,-0.0003386036559281035,1.106254948391492,0.16389826510738678,-0.0045197925943158135,0.0045197925943158135,0.001598313093714599,0.001598313093714599,0.006800323760169652,0.006800323760169652
RGLD_20170511,RGLD,2017-05-11,-0.0008451588683695465,1.2056429616439692,0.06309157773707072,0.07140290291329603,0.07140290291329603,0.09857558521593517,0.09857558521593517,0.128042994808188,0.128042994808188
BKE_20170518,BKE,2017-05-18,-0.0024150160270862203,1.331954540124958,0.07175534913619769,0.03276382969717975,0.03276382969717975,0.01726473402396641,0.01726473402396641,-0.0138522404678751,0.0138522404678751
ROST_20170518,ROST,2017-05-18,-0.0002349463935567117,0.627195946603885,0.09965886546165198,-0.009606315799886127,0.009606315799886127,0.006122226703504962,0.006122226703504962,0.01853186209207419,0.01853186209207419
WMT_20170518,WMT,2017-05-18,0.003067708315819369,0.24482756039372758,0.025807616725105145,-0.0052972229237804825,0.0052972229237804825,-0.0028058301544406188,0.0028058301544406188,0.04163573628307482,0.04163573628307482
DE_20170519,DE,2017-05-19,0.00019751977707271613,0.9482823741271504,0.15950422581969695,0.0008622840510422855,0.0008622840510422855,-0.007934256226377903,0.007934256226377903,0.0033699062755870755,0.0033699062755870755
AZO_20170523,AZO,2017-05-23,0.0007735558368385855,0.129709681483899,0.16395580097881604,0.0005488013546413378,0.0005488013546413378,0.00497154667545524,0.00497154667545524,0.00781941382821154,0.00781941382821154
RAVN_20170523,RAVN,2017-05-23,5.318035777371333e-10,0.9999978658947526,0.9999999973820011,4.3529890711956065e-09,4.3529890711956065e-09,2.3767414513353388e-07,2.3767414513353388e-07,4.691573225697784e-07,4.691573225697784e-07
AAP_20170524,AAP,2017-05-24,2.3437183721553012e-09,0.9999983310490996,0.9999999969726929,1.4850047793399726e-07,1.4850047793399726e-07,7.902150935248302e-08,7.902150935248302e-08,-5.8011969671203966e-08,5.8011969671203966e-08
GES_20170524,GES,2017-05-24,-3.924120944311625e-09,0.999998172513069,0.9999999968844329,3.017467676475795e-07,3.017467676475795e-07,9.819901618105583e-08,9.819901618105583e-08,6.03093411676134e-08,6.03093411676134e-08
HPQ_20170524,HPQ,2017-05-24,-0.00038868535651619314,1.5020523161330706,0.10773285651476937,0.008464289943094231,0.008464289943094231,-0.0024568968670109154,0.0024568968670109154,0.013376001892260746,0.013376001892260746
LOW_20170524,LOW,2017-05-24,-0.000557247951857657,0.2975849022408072,0.011886784666355406,0.00020636896073571902,0.00020636896073571902,0.010918471833217681,0.010918471833217681,0.033136455332291315,0.033136455332291315
PLUS_20170524,PLUS,2017-05-24,-0.0007352024032364942,0.4219718139622541,0.03595956890186541,0.019726487997193475,0.019726487997193475,0.02609146752767555,0.02609146752767555,0.03607967153535168,0.03607967153535168
REX_20170524,REX,2017-05-24,-0.00015305834454818748,1.429791129926944,0.1912074162485723,-0.00619830087279683,0.00619830087279683,-0.03705787936813352,0.03705787936813352,-0.07855130303072519,0.07855130303072519
ADI_20170531,ADI,2017-05-31,-0.00314218161735686,1.4676352925442075,0.20113384200885218,0.0043927669478543195,0.0043927669478543195,-0.003416665502987036,0.003416665502987036,-0.009939662045091209,0.009939662045091209
DAKT_20170531,DAKT,2017-05-31,-0.000251573653412268,0.29248716321283,0.025318224084666163,0.07830797070113919,0.07830797070113919,0.057742031380237674,0.057742031380237674,0.07557352743617954,0.07557352743617954
NX_20170531,NX,2017-05-31,0.0006343889201441865,0.04178182724919685,0.03828133509432228,-0.0011045952527301579,0.0011045952527301579,0.00905428732108262,0.00905428732108262,0.003614506821017832,0.003614506821017832
OLLI_20170531,OLLI,2017-05-31,-6.627577504923592e-09,1.0000061767579764,0.9999999972138658,8.164101705549105e-09,8.164101705549105e-09,2.2711276611198268e-08,2.2711276611198268e-08,-3.758823506014872e-07,3.758823506014872e-07
ZUMZ_20170601,ZUMZ,2017-06-01,-0.002494093267531878,1.9194460117913676,0.36539353501625005,0.011905091206673473,0.011905091206673473,0.011543264687896859,0.011543264687896859,0.03738736482171354,0.03738736482171354
FRED_20170606,FRED,2017-06-06,5.871493546352399e-09,0.999993451947727,0.9999999974247504,-9.938638962508906e-08,9.938638962508906e-08,1.2147264197900215e-07,1.2147264197900215e-07,3.7833787670105276e-08,3.7833787670105276e-08
CVCO_20170613,CVCO,2017-06-13,-5.2655538909026646e-05,1.3180462333059746,0.1784228679811926,0.1011888987643979,0.1011888987643979,0.11478154269338894,0.11478154269338894,0.10959842548840355,0.10959842548840355
KR_20170615,KR,2017-06-15,0.00017873402705310265,0.9859311058301369,0.17031758644205755,0.00750073974316664,0.00750073974316664,0.014519286441633545,0.014519286441633545,0.023363232300908525,0.023363232300908525
LEN_20170620,LEN,2017-06-20,-0.00014516634969237213,1.1186641183265207,0.2015450183475692,0.029115974122462723,0.029115974122462723,0.0029049444022520316,0.0029049444022520316,0.00913236006263053,0.00913236006263053
ACN_20170622,ACN,2017-06-22,5.851009082794858e-05,0.8850821770405924,0.1964440028146669,-0.03923042425820705,0.03923042425820705,-0.03883913918833532,0.03883913918833532,-0.022727864912953737,0.022727864912953737
BKS_20170622,BKS,2017-06-22,1.3782707421325022e-08,0.9999895633100959,0.9999999976268599,-1.8473502275053334e-08,1.8473502275053334e-08,-2.6918330551064292e-08,2.6918330551064292e-08,7.035885809354107e-09,7.035885809354107e-09
SONC_20170622,SONC,2017-06-22,-0.0007353460618588118,1.067201230518233,0.3151128080410242,-0.005144220670943779,0.005144220670943779,-0.014107465103581117,0.014107465103581117,-0.01404872661450623,0.01404872661450623
GIS_20170628,GIS,2017-06-28,9.127697096636758e-09,0.9999902435558928,0.9999999975845517,7.819741923084655e-08,7.819741923084655e-08,2.8338055233878383e-07,2.8338055233878383e-07,-2.4806919874656094e-07,2.4806919874656094e-07
MON_20170628,MON,2017-06-28,0.0009421419681618366,1.0624207378159,0.27951192227104066,-0.002066515408709382,0.002066515408709382,-0.011542077696582987,0.011542077696582987,-0.009606964739565333,0.009606964739565333
PKE_20170628,PKE,2017-06-28,-9.797597157225704e-05,1.370050877676199,0.11670129040627827,-0.006269568576982118,0.006269568576982118,-0.00996235340446091,0.00996235340446091,-0.01606876237267804,0.01606876237267804
MU_20170629,MU,2017-06-29,0.002068672401421318,1.884500004384353,0.18631108497860505,-0.00938981151289059,0.00938981151289059,-0.09550871372250613,0.09550871372250613,-0.05832032000548122,0.05832032000548122
WBA_20170629,WBA,2017-06-29,0.0003374671976764398,1.6291080263298083,0.289928519975045,0.006370955900692353,0.006370955900692353,0.012565009277315346,0.012565009277315346,0.018229475133400168,0.018229475133400168
WOR_20170629,WOR,2017-06-29,-5.496480194816869e-09,1.00000470110969,0.9999999981113383,3.344867600153789e-07,3.344867600153789e-07,1.828203384402361e-07,1.828203384402361e-07,1.349918903670918e-07,1.349918903670918e-07
AIR_20170711,AIR,2017-07-11,0.00021598527215891902,1.6335607709020499,0.2588280703156761,0.040418809684369505,0.040418809684369505,0.05180286980131027,0.05180286980131027,0.012359442928280246,0.012359442928280246
PEP_20170711,PEP,2017-07-11,-0.005316136317575616,1.1360886876002503,0.016425746511092208,0.028269593762708316,0.028269593762708316,0.0905472927877557,0.0905472927877557,0.16373557144369494,0.16373557144369494
EXPO_20170718,EXPO,2017-07-18,-1.3774616516564072e-05,1.1958040184766017,0.20022939140397938,0.0036543004301451297,0.0036543004301451297,0.12107113572700291,0.12107113572700291,0.11429620688264071,0.11429620688264071
PLD_20170718,PLD,2017-07-18,-1.136291180939275e-09,1.0000064321317337,0.9999999974633786,-1.4498716266236802e-07,1.4498716266236802e-07,3.370419060039426e-08,3.370419060039426e-08,-1.8181644167458586e-07,1.8181644167458586e-07
AXP_20170719,AXP,2017-07-19,-4.5755066770993e-10,0.9999990928936132,0.999999997707711,3.6255473141646316e-07,3.6255473141646316e-07,-6.213869584848061e-08,6.213869584848061e-08,3.655972826779885e-07,3.655972826779885e-07
BHE_20170719,BHE,2017-07-19,0.0004029552045788301,0.25653286130122976,0.5529551325903141,-0.0021461285291864496,0.0021461285291864496,0.007500651081324609,0.007500651081324609,0.006338010629533649,0.006338010629533649
CCI_20170719,CCI,2017-07-19,5.131854345988285e-09,0.999992994661861,0.9999999968278119,3.1831312572155185e-07,3.1831312572155185e-07,2.3387477489367203e-07,2.3387477489367203e-07,8.029231962082653e-08,8.029231962082653e-08
HWC_20170719,HWC,2017-07-19,-0.0003973161895777389,0.7947156941181056,0.1268296046623028,-0.0005401988705683912,0.0005401988705683912,0.000792635636655336,0.000792635636655336,0.018637937795656107,0.018637937795656107
USB_20170719,USB,2017-07-19,0.00016463647808505593,1.228433382992459,0.4008648901040642,0.001900262726481943,0.001900262726481943,0.0029384385836136694,0.0029384385836136694,0.0068199837914252985,0.0068199837914252985
ABT_20170720,ABT,2017-07-20,0.0017410721098143275,1.7922763671545077,0.159241196734765,0.015417190756499253,0.015417190756499253,0.008511745539531912,0.008511745539531912,-0.11537897811099293,0.11537897811099293
EBAY_20170720,EBAY,2017-07-20,3.945537786461187e-10,0.9999975266060749,0.9999999963417603,2.8436605694303046e-07,2.8436605694303046e-07,6.828029714921993e-08,6.828029714921993e-08,2.097251042662939e-07,2.097251042662939e-07
GATX_20170720,GATX,2017-07-20,0.000638121865531673,0.7356075491056875,0.23534362344676982,-0.00440595909806699,0.00440595909806699,-0.00273488079338472,0.00273488079338472,-0.005061421833112178,0.005061421833112178
HOMB_20170720,HOMB,2017-07-20,-0.000498735741633446,0.9132396788260239,0.11559359457714244,-0.010555795780840607,0.010555795780840607,-0.013541999975885923,0.013541999975885923,-0.04374820684973077,0.04374820684973077
HZO_20170720,HZO,2017-07-20,6.178722802602406e-09,0.9999840894574289,0.9999999979795475,2.8456128954904535e-07,2.8456128954904535e-07,1.1251969551850038e-07,1.1251969551850038e-07,-4.726189229420228e-08,4.726189229420228e-08
IIIN_20170720,IIIN,2017-07-20,-2.3364146861789767e-09,1.000002431629768,0.9999999978864968,7.215210328899782e-08,7.215210328899782e-08,8.68467962692257e-09,8.68467962692257e-09,8.768617760085147e-08,8.768617760085147e-08
MSFT_20170720,MSFT,2017-07-20,-0.001442624169888662,1.421347688387519,0.11437575615219704,-0.01657580702528278,0.01657580702528278,-0.010656988858632532,0.010656988858632532,0.0002904381599143943,0.0002904381599143943
SCHL_20170720,SCHL,2017-07-20,0.0021558438167580286,1.7721095071451285,0.10205093518676116,-0.004600765688684673,0.004600765688684673,0.012091925042155212,0.012091925042155212,0.17862741085919007,0.17862741085919007
SHW_20170720,SHW,2017-07-20,4.067866041625526e-09,0.9999969197885225,0.9999999971006064,-7.368994510079108e-08,7.368994510079108e-08,-1.5590285589575973e-07,1.5590285589575973e-07,4.1599732430914495e-08,4.1599732430914495e-08
SNA_20170720,SNA,2017-07-20,-0.0005898045656488314,1.2256968767724774,0.20877025243130645,-0.04668722011863435,0.04668722011863435,-0.06297989599312888,0.06297989599312888,-0.027492977548348067,0.027492977548348067
STC_20170720,STC,2017-07-20,1.327701370287121e-09,0.9999989124755299,0.9999999967736735,-7.180552797768792e-08,7.180552797768792e-08,-4.498812849622379e-09,4.498812849622379e-09,-8.069250926470771e-08,8.069250926470771e-08
ABCB_20170721,ABCB,2017-07-21,-6.816293684000496e-10,0.9999981280862765,0.9999999974134552,2.8242161294312045e-07,2.8242161294312045e-07,-1.3694457717757002e-07,1.3694457717757002e-07,1.439977067783883e-07,1.439977067783883e-07
CL_20170721,CL,2017-07-21,2.4734598645962877e-08,0.9999774851797244,0.9999999976796743,-2.571281658856001e-07,2.571281658856001e-07,-2.5748971230660266e-07,2.5748971230660266e-07,-4.1550513368336455e-07,4.1550513368336455e-07
NBHC_20170721,NBHC,2017-07-21,-2.362794579132202e-09,0.9999992301296193,0.9999999972766798,1.6773726729422608e-09,1.6773726729422608e-09,-6.286063867149512e-08,6.286063867149512e-08,1.5729206176631755e-07,1.5729206176631755e-07
SXT_20170721,SXT,2017-07-21,-2.4262632213663954e-10,0.9999975125171221,0.9999999968451423,-7.283895958295258e-08,7.283895958295258e-08,-2.799792433854373e-07,2.799792433854373e-07,6.843618956295074e-08,6.843618956295074e-08
CDNS_20170724,CDNS,2017-07-24,0.00088157541628473,1.0381660314014327,0.13730099725195508,0.0019436107928943488,0.0019436107928943488,0.05712060319281695,0.05712060319281695,0.04163358834315365,0.04163358834315365
HAL_20170724,HAL,2017-07-24,-0.0007522066205214174,1.166940792351046,0.11204349971754449,-0.04110070748752026,0.04110070748752026,-0.02348796576875093,0.02348796576875093,-0.040165448861122166,0.040165448861122166
HAS_20170724,HAS,2017-07-24,0.0011345255718368244,1.2275771796923407,0.2473196241903413,0.012110938871010243,0.012110938871010243,0.020128127491646903,0.020128127491646903,-0.0382579681091881,0.0382579681091881
TRST_20170724,TRST,2017-07-24,0.0006801498539183953,1.1891961931497292,0.24766351860648492,-0.015018272822843034,0.015018272822843034,-0.02447332552088282,0.02447332552088282,0.016384427485021124,0.016384427485021124
AVY_20170725,AVY,2017-07-25,0.00038676479292361755,2.098410119802602,0.2773566884367611,0.011643053325942643,0.011643053325942643,-0.005091426581296367,0.005091426581296367,-0.018308209382040624,0.018308209382040624
CAT_20170725,CAT,2017-07-25,1.1370877914381947e-09,0.9999972683950566,0.9999999970852995,7.627816067841409e-08,7.627816067841409e-08,-1.4075452090863148e-07,1.4075452090863148e-07,-1.425098658945875e-07,1.425098658945875e-07
DGX_20170725,DGX,2017-07-25,0.0006137170317937647,1.079233228126064,0.2965717779794522,-0.01474999436038057,0.01474999436038057,-0.007533235414127352,0.007533235414127352,-0.02036403315047982,0.02036403315047982
FELE_20170725,FELE,2017-07-25,1.7578054231377066e-09,0.9999986640149082,0.9999999968510846,1.3175371644386091e-09,1.3175371644386091e-09,6.751843466368626e-08,6.751843466368626e-08,-7.97230214643382e-08,7.97230214643382e-08
GM_20170725,GM,2017-07-25,-0.00011009320195617793,1.0956950821614213,0.12833492442044936,-0.004202606807157568,0.004202606807157568,-0.006672531515685417,0.006672531515685417,-0.014741670852104075,0.014741670852104075
HSTM_20170725,HSTM,2017-07-25,-1.6798988217202673e-09,1.0000042278062444,0.9999999970159865,-8.25306765506531e-09,8.25306765506531e-09,2.1126562087519108e-07,2.1126562087519108e-07,2.1342824402909803e-07,2.1342824402909803e-07
JNPR_20170725,JNPR,2017-07-25,-0.0010670840773118044,1.0543015330876477,0.09464565659440416,0.005803159668740256,0.005803159668740256,0.001637299911863837,0.001637299911863837,0.02383156719300867,0.02383156719300867
KMB_20170725,KMB,2017-07-25,-0.0001548322169154918,0.4697947941815078,0.05986320172108575,0.006039913378931854,0.006039913378931854,0.0033129769727672873,0.0033129769727672873,-0.019543857021440222,0.019543857021440222
LPT_20170725,LPT,2017-07-25,0.001836753796293158,1.7969787048099914,0.15879496599137755,-0.056969628111295516,0.056969628111295516,-0.0661426999233446,0.0661426999233446,-0.1644718287949566,0.1644718287949566
MMM_20170725,MMM,2017-07-25,0.0007466908391400379,0.09848569347432805,0.08647047836853582,0.0019013826192346742,0.0019013826192346742,0.0006328697731965169,0.0006328697731965169,0.0011219339978438248,0.0011219339978438248
NEM_20170725,NEM,2017-07-25,-4.6424062154172205e-09,1.0000097961767855,0.9999999967121986,-1.6106813125089936e-07,1.6106813125089936e-07,-2.137648775647202e-07,2.137648775647202e-07,2.1955495611477303e-07,2.1955495611477303e-07
PNR_20170725,PNR,2017-07-25,-4.791877687725966e-09,1.000008918028365,0.9999999967669426,-3.72316656672457e-07,3.72316656672457e-07,-2.840256511727e-07,2.840256511727e-07,-4.143477994536114e-07,4.143477994536114e-07
STX_20170725,STX,2017-07-25,0.001797948892597446,0.07369623372988038,0.022604142289831233,0.0034204915290648808,0.0034204915290648808,-0.05504417925576874,0.05504417925576874,-0.061285142857454664,0.061285142857454664
UTX_20170725,UTX,2017-07-25,-8.213459956325601e-09,1.000000632513338,0.9999999972628479,1.489165828310636e-07,1.489165828310636e-07,9.520162710205014e-08,9.520162710205014e-08,2.6899960959990605e-07,2.6899960959990605e-07
WRB_20170725,WRB,2017-07-25,0.0007199638716224267,0.1161976670377647,0.20019596701403775,-9.331729333567507e-05,9.331729333567507e-05,0.003636007080987374,0.003636007080987374,0.004049504798338682,0.004049504798338682
ANTM_20170726,ANTM,2017-07-26,-0.0016868599992907185,2.279219728155934,0.06944963877239232,-0.022754969538226286,0.022754969538226286,-0.041748095075133135,0.041748095075133135,-0.004262203112638516,0.004262203112638516
CHE_20170726,CHE,2017-07-26,-8.932923101310358e-10,1.0000010093121714,0.9999999970965758,-1.4070485996490534e-07,1.4070485996490534e-07,-2.784393845968756e-07,2.784393845968756e-07,-1.3392855398892815e-07,1.3392855398892815e-07
CPF_20170726,CPF,2017-07-26,-9.150546750834711e-05,1.777035315101669,0.23720832429999875,-0.05548316381782302,0.05548316381782302,-0.0344652598099717,0.0344652598099717,-0.03390379607419163,0.03390379607419163
EGP_20170726,EGP,2017-07-26,9.53625150634102e-10,0.9999996709211605,0.9999999974056291,-2.840493447365481e-07,2.840493447365481e-07,-4.9941084493126e-07,4.9941084493126e-07,-2.201135232616407e-07,2.201135232616407e-07
